Date	Time	Global_active_power	Global_reactive_power	Voltage	Global_intensity	Sub_metering_1	Sub_metering_2	Sub_metering_3
06/04/2025	20:00:00	0.786	0.257	234.559	3.525	0.525	0.361	0.586
06/04/2025	22:00:00	0.511	0.09	232.076	2.233	0.32	0.232	0.368
07/04/2025	00:00:00	0.142	0.036	234.889	0.622	0.063	0.046	0.073
07/04/2025	02:00:00	0.096	0.03	230.994	0.437	0.033	0.023	0.037
07/04/2025	04:00:00	0.123	0.036	231.624	0.554	0.051	0.037	0.059
07/04/2025	06:00:00	0.81	0.255	226.368	3.751	0.526	0.384	0.608
07/04/2025	08:00:00	0.453	0.132	236.552	1.993	0.289	0.196	0.32
07/04/2025	10:00:00	0.371	0.069	239.675	1.577	0.227	0.16	0.257
07/04/2025	12:00:00	0.711	0.16	227.017	3.21	0.466	0.329	0.528
07/04/2025	14:00:00	0.399	0.113	235.361	1.762	0.245	0.174	0.279
07/04/2025	16:00:00	0.537	0.1	235.717	2.316	0.348	0.238	0.387
07/04/2025	18:00:00	0.948	0.167	225.304	4.272	0.62	0.455	0.718
07/04/2025	20:00:00	0.805	0.228	228.015	3.67	0.536	0.372	0.602
07/04/2025	22:00:00	0.461	0.108	231.256	2.047	0.288	0.205	0.328
08/04/2025	00:00:00	0.143	0.047	234.666	0.64	0.066	0.046	0.074
08/04/2025	02:00:00	0.09	0.026	233.222	0.401	0.027	0.02	0.032
08/04/2025	04:00:00	0.12	0.019	234.651	0.518	0.05	0.034	0.056
08/04/2025	06:00:00	0.883	0.258	232.189	3.964	0.567	0.428	0.667
08/04/2025	08:00:00	0.436	0.128	237.656	1.911	0.269	0.193	0.309
08/04/2025	10:00:00	0.333	0.116	229.157	1.538	0.199	0.14	0.226
08/04/2025	12:00:00	0.69	0.181	234.068	3.048	0.456	0.314	0.51
08/04/2025	14:00:00	0.418	0.114	236.518	1.833	0.256	0.186	0.295
08/04/2025	16:00:00	0.595	0.199	225.903	2.779	0.38	0.274	0.436
08/04/2025	18:00:00	0.917	0.207	225.221	4.173	0.609	0.432	0.693
08/04/2025	20:00:00	0.745	0.2	231.368	3.333	0.477	0.354	0.556
08/04/2025	22:00:00	0.413	0.094	229.387	1.847	0.256	0.181	0.29
09/04/2025	00:00:00	0.149	0.039	233.559	0.658	0.068	0.05	0.079
09/04/2025	02:00:00	0.092	0.023	238.372	0.396	0.029	0.021	0.033
09/04/2025	04:00:00	0.119	0.03	236.296	0.518	0.047	0.035	0.055
09/04/2025	06:00:00	0.913	0.308	229.622	4.195	0.589	0.442	0.69
09/04/2025	08:00:00	0.468	0.108	235.519	2.039	0.3	0.204	0.332
09/04/2025	10:00:00	0.338	0.084	233.405	1.492	0.207	0.14	0.229
09/04/2025	12:00:00	0.671	0.225	239.254	2.959	0.442	0.306	0.495
09/04/2025	14:00:00	0.409	0.145	237.19	1.83	0.245	0.184	0.287
09/04/2025	16:00:00	0.501	0.126	233.876	2.207	0.323	0.22	0.358
09/04/2025	18:00:00	0.891	0.289	226.107	4.142	0.571	0.433	0.673
09/04/2025	20:00:00	0.788	0.118	237.171	3.362	0.514	0.371	0.591
09/04/2025	22:00:00	0.405	0.103	228.574	1.829	0.256	0.173	0.282
10/04/2025	00:00:00	0.138	0.032	226.899	0.622	0.062	0.043	0.07
10/04/2025	02:00:00	0.095	0.032	237.135	0.421	0.032	0.022	0.035
10/04/2025	04:00:00	0.112	0.034	226.304	0.519	0.043	0.032	0.05
10/04/2025	06:00:00	0.851	0.233	235.265	3.751	0.566	0.397	0.639
10/04/2025	08:00:00	0.436	0.069	225.513	1.958	0.275	0.189	0.307
10/04/2025	10:00:00	0.319	0.078	231.748	1.416	0.185	0.137	0.215
10/04/2025	12:00:00	0.708	0.23	232.998	3.196	0.451	0.336	0.527
10/04/2025	14:00:00	0.419	0.134	229.874	1.914	0.262	0.182	0.294
10/04/2025	16:00:00	0.574	0.108	229.191	2.547	0.371	0.259	0.418
10/04/2025	18:00:00	0.869	0.194	231.427	3.847	0.563	0.417	0.655
10/04/2025	20:00:00	0.742	0.196	234.773	3.271	0.488	0.344	0.553
10/04/2025	22:00:00	0.452	0.131	228.049	2.065	0.282	0.201	0.322
11/04/2025	00:00:00	0.158	0.045	234.778	0.699	0.078	0.052	0.086
11/04/2025	02:00:00	0.092	0.028	228.161	0.42	0.029	0.021	0.033
11/04/2025	04:00:00	0.123	0.04	225.685	0.572	0.05	0.037	0.058
11/04/2025	06:00:00	0.878	0.181	238.063	3.765	0.568	0.422	0.662
11/04/2025	08:00:00	0.454	0.14	225.544	2.106	0.288	0.198	0.322
11/04/2025	10:00:00	0.346	0.098	227.319	1.58	0.203	0.15	0.237
11/04/2025	12:00:00	0.682	0.205	232.32	3.067	0.454	0.308	0.503
11/04/2025	14:00:00	0.403	0.087	237.575	1.737	0.25	0.175	0.282
11/04/2025	16:00:00	0.548	0.136	225.132	2.506	0.345	0.251	0.398
11/04/2025	18:00:00	0.828	0.184	231.68	3.661	0.56	0.378	0.618
11/04/2025	20:00:00	0.728	0.141	233.132	3.182	0.47	0.343	0.543
11/04/2025	22:00:00	0.416	0.075	229.272	1.844	0.251	0.187	0.293
12/04/2025	00:00:00	0.159	0.031	231.977	0.697	0.078	0.053	0.086
12/04/2025	02:00:00	0.108	0.036	238.893	0.476	0.04	0.03	0.046
12/04/2025	04:00:00	0.143	0.047	232.643	0.648	0.065	0.047	0.075
12/04/2025	06:00:00	0.984	0.187	237.338	4.221	0.657	0.465	0.747
12/04/2025	08:00:00	0.529	0.132	232.648	2.345	0.341	0.236	0.382
12/04/2025	10:00:00	0.378	0.113	226.189	1.744	0.231	0.163	0.262
12/04/2025	12:00:00	0.72	0.223	227.296	3.316	0.456	0.344	0.536
12/04/2025	14:00:00	0.46	0.156	228.929	2.12	0.29	0.202	0.327
12/04/2025	16:00:00	0.644	0.207	225.394	3.001	0.427	0.289	0.472
12/04/2025	18:00:00	0.964	0.302	238.991	4.225	0.629	0.464	0.731
12/04/2025	20:00:00	0.775	0.14	226.361	3.478	0.522	0.352	0.576
12/04/2025	22:00:00	0.538	0.104	237.71	2.305	0.345	0.242	0.389
13/04/2025	00:00:00	0.175	0.051	228.183	0.8	0.088	0.062	0.1
13/04/2025	02:00:00	0.118	0.023	234.875	0.511	0.047	0.034	0.054
13/04/2025	04:00:00	0.137	0.046	239.604	0.604	0.063	0.042	0.069
13/04/2025	06:00:00	0.936	0.174	234.62	4.056	0.617	0.445	0.708
13/04/2025	08:00:00	0.485	0.173	232.902	2.211	0.304	0.218	0.348
13/04/2025	10:00:00	0.367	0.127	238.834	1.628	0.222	0.159	0.254
13/04/2025	12:00:00	0.836	0.192	238.435	3.596	0.553	0.391	0.628
13/04/2025	14:00:00	0.419	0.145	230.531	1.923	0.263	0.181	0.294
13/04/2025	16:00:00	0.581	0.174	234.983	2.582	0.371	0.266	0.425
13/04/2025	18:00:00	0.997	0.324	236.967	4.424	0.659	0.476	0.758
13/04/2025	20:00:00	0.761	0.191	226.221	3.468	0.488	0.362	0.569
13/04/2025	22:00:00	0.45	0.119	238.377	1.951	0.274	0.204	0.32
14/04/2025	00:00:00	0.136	0.038	226.874	0.622	0.061	0.043	0.069
14/04/2025	02:00:00	0.102	0.025	227.237	0.464	0.036	0.026	0.042
14/04/2025	04:00:00	0.119	0.036	236.961	0.523	0.047	0.035	0.055
14/04/2025	06:00:00	0.91	0.282	228.24	4.174	0.609	0.425	0.686
14/04/2025	08:00:00	0.465	0.153	236.946	2.065	0.288	0.209	0.332
14/04/2025	10:00:00	0.323	0.1	233.107	1.449	0.193	0.135	0.217
14/04/2025	12:00:00	0.628	0.179	225.983	2.888	0.415	0.281	0.459
14/04/2025	14:00:00	0.43	0.124	239.811	1.864	0.258	0.195	0.304
14/04/2025	16:00:00	0.527	0.178	235.101	2.364	0.33	0.241	0.381
14/04/2025	18:00:00	0.817	0.266	232.13	3.701	0.524	0.393	0.614
14/04/2025	20:00:00	0.734	0.194	230.298	3.296	0.486	0.337	0.545
14/04/2025	22:00:00	0.414	0.147	236.809	1.853	0.254	0.182	0.291
15/04/2025	00:00:00	0.152	0.039	239.264	0.656	0.07	0.052	0.082
15/04/2025	02:00:00	0.1	0.028	230.958	0.449	0.034	0.025	0.04
15/04/2025	04:00:00	0.12	0.026	227.321	0.538	0.049	0.035	0.056
15/04/2025	06:00:00	0.775	0.192	238.266	3.353	0.502	0.367	0.58
15/04/2025	08:00:00	0.408	0.121	234.457	1.813	0.256	0.174	0.284
15/04/2025	10:00:00	0.316	0.052	225.679	1.42	0.192	0.129	0.211
15/04/2025	12:00:00	0.631	0.204	235.697	2.815	0.412	0.287	0.464
15/04/2025	14:00:00	0.428	0.137	226.592	1.982	0.257	0.194	0.302
15/04/2025	16:00:00	0.498	0.103	225.538	2.254	0.31	0.227	0.358
15/04/2025	18:00:00	0.895	0.244	236.76	3.92	0.589	0.424	0.676
15/04/2025	20:00:00	0.674	0.229	233.507	3.049	0.444	0.307	0.497
15/04/2025	22:00:00	0.427	0.103	235.078	1.867	0.265	0.187	0.301
16/04/2025	00:00:00	0.142	0.027	229.053	0.633	0.063	0.048	0.074
16/04/2025	02:00:00	0.093	0.019	234.131	0.406	0.03	0.022	0.035
16/04/2025	04:00:00	0.123	0.043	233.346	0.559	0.052	0.036	0.058
16/04/2025	06:00:00	0.9	0.319	239.788	3.982	0.601	0.421	0.678
16/04/2025	08:00:00	0.441	0.109	225.245	2.016	0.267	0.2	0.312
16/04/2025	10:00:00	0.34	0.101	228.968	1.55	0.203	0.145	0.232
16/04/2025	12:00:00	0.678	0.217	233.28	3.05	0.443	0.311	0.501
16/04/2025	14:00:00	0.427	0.115	228.416	1.935	0.266	0.187	0.301
16/04/2025	16:00:00	0.555	0.135	230.512	2.477	0.343	0.26	0.404
16/04/2025	18:00:00	0.873	0.311	232.983	3.979	0.577	0.411	0.658
16/04/2025	20:00:00	0.77	0.263	236.336	3.443	0.519	0.349	0.572
16/04/2025	22:00:00	0.458	0.146	230.475	2.084	0.287	0.203	0.326
17/04/2025	00:00:00	0.161	0.038	232.804	0.71	0.077	0.056	0.089
17/04/2025	02:00:00	0.097	0.022	229.335	0.436	0.033	0.024	0.038
17/04/2025	04:00:00	0.112	0.022	230.567	0.495	0.044	0.031	0.05
17/04/2025	06:00:00	0.819	0.285	238.521	3.634	0.524	0.395	0.615
17/04/2025	08:00:00	0.415	0.143	226.824	1.935	0.258	0.181	0.291
17/04/2025	10:00:00	0.356	0.083	234.685	1.556	0.217	0.15	0.244
17/04/2025	12:00:00	0.656	0.168	234.31	2.892	0.436	0.295	0.482
17/04/2025	14:00:00	0.377	0.091	225.969	1.716	0.232	0.161	0.261
17/04/2025	16:00:00	0.524	0.183	233.549	2.378	0.341	0.231	0.377
17/04/2025	18:00:00	0.827	0.291	226.1	3.876	0.541	0.39	0.621
17/04/2025	20:00:00	0.687	0.124	236.121	2.956	0.439	0.323	0.51
17/04/2025	22:00:00	0.46	0.135	225.727	2.123	0.283	0.207	0.328
18/04/2025	00:00:00	0.141	0.048	234.642	0.636	0.065	0.045	0.073
18/04/2025	02:00:00	0.103	0.017	235.619	0.443	0.038	0.026	0.042
18/04/2025	04:00:00	0.121	0.037	232.432	0.543	0.05	0.035	0.056
18/04/2025	06:00:00	0.853	0.273	238.907	3.749	0.556	0.406	0.643
18/04/2025	08:00:00	0.432	0.148	237.029	1.926	0.267	0.191	0.305
18/04/2025	10:00:00	0.344	0.099	226.182	1.581	0.206	0.147	0.235
18/04/2025	12:00:00	0.637	0.103	232.646	2.772	0.422	0.285	0.466
18/04/2025	14:00:00	0.401	0.125	232.723	1.805	0.253	0.17	0.279
18/04/2025	16:00:00	0.523	0.188	231.803	2.398	0.328	0.239	0.379
18/04/2025	18:00:00	0.82	0.213	236.109	3.587	0.541	0.383	0.615
18/04/2025	20:00:00	0.715	0.257	237.16	3.204	0.461	0.336	0.532
18/04/2025	22:00:00	0.463	0.148	238.537	2.036	0.29	0.206	0.33
19/04/2025	00:00:00	0.166	0.058	238.038	0.737	0.081	0.058	0.092
19/04/2025	02:00:00	0.103	0.034	225.419	0.48	0.038	0.026	0.042
19/04/2025	04:00:00	0.124	0.04	238.938	0.546	0.053	0.036	0.059
19/04/2025	06:00:00	0.96	0.245	226.776	4.37	0.63	0.46	0.728
19/04/2025	08:00:00	0.482	0.138	231.615	2.163	0.305	0.214	0.344
19/04/2025	10:00:00	0.404	0.07	229.972	1.783	0.254	0.172	0.281
19/04/2025	12:00:00	0.697	0.199	225.321	3.216	0.455	0.322	0.517
19/04/2025	14:00:00	0.419	0.098	228.939	1.879	0.26	0.183	0.295
19/04/2025	16:00:00	0.563	0.132	238.191	2.426	0.356	0.258	0.41
19/04/2025	18:00:00	1.022	0.284	226.767	4.679	0.667	0.496	0.778
19/04/2025	20:00:00	0.746	0.25	230.107	3.421	0.491	0.345	0.556
19/04/2025	22:00:00	0.51	0.181	227.301	2.383	0.328	0.226	0.367
20/04/2025	00:00:00	0.148	0.04	230.19	0.666	0.07	0.048	0.078
20/04/2025	02:00:00	0.117	0.037	235.829	0.521	0.048	0.033	0.053
20/04/2025	04:00:00	0.125	0.033	228.276	0.565	0.053	0.037	0.06
20/04/2025	06:00:00	0.848	0.178	225.988	3.835	0.571	0.39	0.635
20/04/2025	08:00:00	0.503	0.098	231.447	2.216	0.322	0.224	0.361
20/04/2025	10:00:00	0.39	0.127	229.832	1.783	0.237	0.171	0.272
20/04/2025	12:00:00	0.734	0.197	230.121	3.304	0.47	0.349	0.547
20/04/2025	14:00:00	0.465	0.128	227.254	2.123	0.295	0.205	0.331
20/04/2025	16:00:00	0.601	0.166	230.443	2.705	0.394	0.27	0.438
20/04/2025	18:00:00	1.083	0.225	234.441	4.718	0.702	0.531	0.826
20/04/2025	20:00:00	0.884	0.227	239.22	3.817	0.593	0.411	0.665
20/04/2025	22:00:00	0.494	0.095	229.336	2.195	0.313	0.221	0.355
21/04/2025	00:00:00	0.152	0.029	234.855	0.658	0.072	0.05	0.081
21/04/2025	02:00:00	0.094	0.015	232.009	0.409	0.031	0.022	0.035
21/04/2025	04:00:00	0.13	0.031	237.138	0.563	0.056	0.04	0.064
21/04/2025	06:00:00	0.814	0.232	234.623	3.605	0.544	0.375	0.608
21/04/2025	08:00:00	0.472	0.108	229.72	2.106	0.295	0.211	0.337
21/04/2025	10:00:00	0.336	0.061	231.212	1.478	0.199	0.144	0.229
21/04/2025	12:00:00	0.668	0.216	230.307	3.047	0.434	0.308	0.494
21/04/2025	14:00:00	0.37	0.119	237.198	1.64	0.226	0.159	0.256
21/04/2025	16:00:00	0.507	0.142	239.581	2.197	0.326	0.224	0.364
21/04/2025	18:00:00	0.945	0.188	235.663	4.087	0.611	0.458	0.716
21/04/2025	20:00:00	0.774	0.162	229.034	3.452	0.521	0.352	0.575
21/04/2025	22:00:00	0.484	0.144	226.801	2.227	0.302	0.219	0.347
22/04/2025	00:00:00	0.138	0.041	226.552	0.635	0.064	0.043	0.07
22/04/2025	02:00:00	0.101	0.028	234.302	0.447	0.036	0.025	0.041
22/04/2025	04:00:00	0.13	0.046	233.813	0.591	0.056	0.04	0.064
22/04/2025	06:00:00	0.93	0.235	230.834	4.156	0.602	0.45	0.704
22/04/2025	08:00:00	0.416	0.129	238.045	1.83	0.253	0.185	0.293
22/04/2025	10:00:00	0.341	0.118	239.404	1.506	0.207	0.143	0.232
22/04/2025	12:00:00	0.675	0.103	237.672	2.874	0.434	0.315	0.5
22/04/2025	14:00:00	0.369	0.08	227.237	1.661	0.218	0.163	0.255
22/04/2025	16:00:00	0.522	0.156	228.125	2.387	0.322	0.242	0.377
22/04/2025	18:00:00	0.96	0.277	237.83	4.203	0.642	0.452	0.727
22/04/2025	20:00:00	0.768	0.206	236.189	3.367	0.503	0.359	0.575
22/04/2025	22:00:00	0.46	0.138	235.505	2.04	0.284	0.207	0.328
23/04/2025	00:00:00	0.143	0.043	233.223	0.638	0.065	0.046	0.074
23/04/2025	02:00:00	0.098	0.034	237.484	0.436	0.034	0.024	0.038
23/04/2025	04:00:00	0.121	0.035	230.779	0.547	0.051	0.035	0.057
23/04/2025	06:00:00	0.81	0.146	237.997	3.457	0.537	0.376	0.606
23/04/2025	08:00:00	0.473	0.126	234.172	2.089	0.304	0.205	0.336
23/04/2025	10:00:00	0.333	0.104	227.381	1.536	0.2	0.141	0.226
23/04/2025	12:00:00	0.653	0.189	238.55	2.851	0.431	0.295	0.48
23/04/2025	14:00:00	0.378	0.132	229.735	1.745	0.227	0.167	0.263
23/04/2025	16:00:00	0.547	0.16	239.103	2.383	0.351	0.246	0.397
23/04/2025	18:00:00	0.884	0.24	225.793	4.054	0.568	0.428	0.667
23/04/2025	20:00:00	0.804	0.237	236.245	3.55	0.533	0.374	0.602
23/04/2025	22:00:00	0.413	0.083	235.498	1.791	0.259	0.178	0.289
24/04/2025	00:00:00	0.143	0.038	229.003	0.646	0.067	0.045	0.074
24/04/2025	02:00:00	0.108	0.023	230.423	0.479	0.042	0.028	0.046
24/04/2025	04:00:00	0.114	0.036	237.388	0.503	0.044	0.032	0.051
24/04/2025	06:00:00	0.796	0.155	232.605	3.485	0.523	0.372	0.596
24/04/2025	08:00:00	0.415	0.107	228.826	1.871	0.256	0.181	0.291
24/04/2025	10:00:00	0.354	0.077	226.24	1.601	0.218	0.148	0.242
24/04/2025	12:00:00	0.699	0.123	235.739	3.01	0.458	0.322	0.518
24/04/2025	14:00:00	0.412	0.13	235.777	1.834	0.255	0.18	0.29
24/04/2025	16:00:00	0.585	0.106	229.483	2.592	0.377	0.266	0.428
24/04/2025	18:00:00	0.883	0.256	234.323	3.923	0.595	0.408	0.663
24/04/2025	20:00:00	0.744	0.201	238.438	3.234	0.491	0.344	0.554
24/04/2025	22:00:00	0.493	0.109	227.275	2.221	0.303	0.226	0.354
25/04/2025	00:00:00	0.16	0.027	233.928	0.692	0.078	0.054	0.087
25/04/2025	02:00:00	0.091	0.023	227.132	0.414	0.029	0.021	0.033
25/04/2025	04:00:00	0.112	0.029	227.015	0.508	0.042	0.032	0.049
25/04/2025	06:00:00	0.91	0.191	237.045	3.923	0.585	0.442	0.688
25/04/2025	08:00:00	0.408	0.062	233.238	1.768	0.248	0.181	0.286
25/04/2025	10:00:00	0.338	0.08	227.087	1.528	0.203	0.143	0.23
25/04/2025	12:00:00	0.642	0.152	232.018	2.842	0.414	0.296	0.473
25/04/2025	14:00:00	0.412	0.096	237.181	1.785	0.255	0.18	0.289
25/04/2025	16:00:00	0.587	0.172	238.429	2.564	0.368	0.274	0.429
25/04/2025	18:00:00	0.954	0.164	228.264	4.238	0.614	0.465	0.723
25/04/2025	20:00:00	0.81	0.172	233.82	3.542	0.529	0.382	0.608
25/04/2025	22:00:00	0.492	0.155	228.468	2.26	0.301	0.227	0.354
26/04/2025	00:00:00	0.179	0.042	231.849	0.792	0.091	0.064	0.103
26/04/2025	02:00:00	0.118	0.031	234.941	0.518	0.048	0.033	0.054
26/04/2025	04:00:00	0.138	0.047	227.852	0.64	0.06	0.045	0.07
26/04/2025	06:00:00	0.908	0.225	232.47	4.024	0.617	0.417	0.682
26/04/2025	08:00:00	0.476	0.127	236.361	2.085	0.293	0.217	0.341
26/04/2025	10:00:00	0.392	0.133	239.414	1.731	0.24	0.171	0.274
26/04/2025	12:00:00	0.698	0.173	229.854	3.129	0.463	0.317	0.516
26/04/2025	14:00:00	0.458	0.081	231.95	2.008	0.283	0.207	0.327
26/04/2025	16:00:00	0.633	0.114	232.115	2.772	0.416	0.286	0.465
26/04/2025	18:00:00	1.065	0.252	228.271	4.796	0.721	0.5	0.809
26/04/2025	20:00:00	0.862	0.308	232.559	3.935	0.56	0.412	0.649
26/04/2025	22:00:00	0.476	0.093	237.71	2.039	0.291	0.218	0.341
27/04/2025	00:00:00	0.179	0.052	227.8	0.818	0.089	0.066	0.103
27/04/2025	02:00:00	0.117	0.035	236.191	0.519	0.048	0.033	0.054
27/04/2025	04:00:00	0.123	0.036	230.758	0.557	0.05	0.037	0.059
27/04/2025	06:00:00	1.001	0.313	235.147	4.462	0.656	0.483	0.761
27/04/2025	08:00:00	0.446	0.119	230.229	2.003	0.273	0.2	0.316
27/04/2025	10:00:00	0.399	0.122	231.194	1.804	0.251	0.17	0.277
27/04/2025	12:00:00	0.731	0.215	230.994	3.297	0.469	0.346	0.545
27/04/2025	14:00:00	0.414	0.078	229.575	1.833	0.259	0.179	0.29
27/04/2025	16:00:00	0.624	0.169	231.865	2.79	0.397	0.291	0.46
27/04/2025	18:00:00	0.902	0.246	229.999	4.066	0.581	0.437	0.682
27/04/2025	20:00:00	0.754	0.224	228.993	3.435	0.49	0.354	0.563
27/04/2025	22:00:00	0.455	0.144	228.442	2.091	0.276	0.208	0.324
28/04/2025	00:00:00	0.144	0.033	226.169	0.654	0.066	0.047	0.075
28/04/2025	02:00:00	0.096	0.031	226.973	0.445	0.032	0.023	0.037
28/04/2025	04:00:00	0.131	0.047	237.463	0.586	0.057	0.04	0.065
28/04/2025	06:00:00	0.805	0.184	226.645	3.645	0.517	0.386	0.604
28/04/2025	08:00:00	0.443	0.116	234.456	1.954	0.283	0.191	0.312
28/04/2025	10:00:00	0.369	0.11	236.558	1.626	0.216	0.164	0.255
28/04/2025	12:00:00	0.73	0.212	239.896	3.168	0.49	0.33	0.54
28/04/2025	14:00:00	0.37	0.123	229.488	1.698	0.224	0.16	0.256
28/04/2025	16:00:00	0.58	0.103	230.142	2.562	0.372	0.264	0.424
28/04/2025	18:00:00	0.89	0.305	236.748	3.976	0.598	0.413	0.669
28/04/2025	20:00:00	0.709	0.178	229.256	3.188	0.472	0.321	0.524
28/04/2025	22:00:00	0.455	0.096	234.704	1.983	0.28	0.206	0.324
29/04/2025	00:00:00	0.159	0.053	231.286	0.725	0.076	0.055	0.087
29/04/2025	02:00:00	0.095	0.03	228.485	0.434	0.031	0.023	0.036
29/04/2025	04:00:00	0.124	0.03	233.684	0.544	0.051	0.037	0.059
29/04/2025	06:00:00	0.892	0.23	227.018	4.059	0.582	0.427	0.674
29/04/2025	08:00:00	0.451	0.094	229.89	2.003	0.287	0.196	0.319
29/04/2025	10:00:00	0.366	0.115	227.699	1.683	0.226	0.154	0.251
29/04/2025	12:00:00	0.689	0.201	239.029	3.001	0.459	0.311	0.507
29/04/2025	14:00:00	0.432	0.155	234.876	1.955	0.266	0.192	0.306
29/04/2025	16:00:00	0.593	0.195	238.2	2.62	0.378	0.273	0.434
29/04/2025	18:00:00	0.957	0.186	233.653	4.171	0.647	0.444	0.722
29/04/2025	20:00:00	0.808	0.271	226.835	3.758	0.517	0.388	0.606
29/04/2025	22:00:00	0.487	0.17	232.132	2.223	0.303	0.221	0.35
30/04/2025	00:00:00	0.145	0.032	237.081	0.626	0.067	0.047	0.076
30/04/2025	02:00:00	0.09	0.029	238.578	0.397	0.028	0.02	0.032
30/04/2025	04:00:00	0.109	0.039	226.307	0.512	0.042	0.029	0.047
30/04/2025	06:00:00	0.869	0.27	225.847	4.028	0.585	0.401	0.651
30/04/2025	08:00:00	0.413	0.118	228.305	1.879	0.259	0.178	0.289
30/04/2025	10:00:00	0.332	0.099	239.858	1.443	0.196	0.142	0.225
30/04/2025	12:00:00	0.645	0.206	235.167	2.877	0.419	0.295	0.475
30/04/2025	14:00:00	0.376	0.072	230.841	1.66	0.232	0.161	0.26
30/04/2025	16:00:00	0.51	0.125	234.094	2.243	0.314	0.236	0.368
30/04/2025	18:00:00	0.89	0.248	228.958	4.037	0.598	0.413	0.67
30/04/2025	20:00:00	0.696	0.219	226.925	3.215	0.464	0.314	0.513
30/04/2025	22:00:00	0.47	0.137	225.388	2.174	0.29	0.213	0.336
01/05/2025	00:00:00	0.146	0.024	231.898	0.639	0.066	0.049	0.077
01/05/2025	02:00:00	0.097	0.019	235.463	0.418	0.032	0.023	0.037
01/05/2025	04:00:00	0.118	0.034	229.587	0.535	0.049	0.033	0.054
01/05/2025	06:00:00	0.879	0.26	235.738	3.888	0.591	0.407	0.66
01/05/2025	08:00:00	0.386	0.092	226.621	1.753	0.233	0.17	0.269
01/05/2025	10:00:00	0.362	0.103	231.554	1.626	0.221	0.154	0.249
01/05/2025	12:00:00	0.7	0.227	232.138	3.168	0.462	0.319	0.518
01/05/2025	14:00:00	0.366	0.09	227.692	1.654	0.216	0.162	0.253
01/05/2025	16:00:00	0.571	0.088	234.459	2.464	0.361	0.263	0.417
01/05/2025	18:00:00	0.934	0.33	227.254	4.36	0.602	0.455	0.707
01/05/2025	20:00:00	0.707	0.19	226.328	3.233	0.455	0.332	0.525
01/05/2025	22:00:00	0.413	0.137	234.507	1.856	0.258	0.179	0.289
02/05/2025	00:00:00	0.145	0.043	238.641	0.632	0.068	0.046	0.075
02/05/2025	02:00:00	0.096	0.034	239.506	0.427	0.033	0.023	0.037
02/05/2025	04:00:00	0.121	0.031	225.887	0.553	0.051	0.035	0.057
02/05/2025	06:00:00	0.816	0.189	226.044	3.706	0.522	0.393	0.613
02/05/2025	08:00:00	0.454	0.153	225.737	2.123	0.279	0.205	0.323
02/05/2025	10:00:00	0.341	0.116	239.55	1.503	0.199	0.149	0.233
02/05/2025	12:00:00	0.647	0.18	237.476	2.826	0.413	0.302	0.477
02/05/2025	14:00:00	0.384	0.112	228.956	1.747	0.232	0.169	0.267
02/05/2025	16:00:00	0.554	0.12	238.779	2.372	0.351	0.253	0.403
02/05/2025	18:00:00	0.855	0.187	226.951	3.855	0.566	0.4	0.643
02/05/2025	20:00:00	0.769	0.166	228.069	3.449	0.509	0.355	0.573
02/05/2025	22:00:00	0.407	0.07	234.977	1.757	0.256	0.174	0.284
03/05/2025	00:00:00	0.163	0.031	225.811	0.736	0.08	0.056	0.091
03/05/2025	02:00:00	0.1	0.034	227.871	0.465	0.034	0.026	0.04
03/05/2025	04:00:00	0.132	0.047	228.59	0.611	0.057	0.041	0.065
03/05/2025	06:00:00	0.884	0.312	227.605	4.118	0.573	0.425	0.667
03/05/2025	08:00:00	0.486	0.127	226.317	2.221	0.299	0.223	0.349
03/05/2025	10:00:00	0.343	0.118	230.918	1.571	0.201	0.149	0.234
03/05/2025	12:00:00	0.708	0.155	229.979	3.153	0.449	0.338	0.527
03/05/2025	14:00:00	0.448	0.096	237.18	1.93	0.275	0.201	0.318
03/05/2025	16:00:00	0.611	0.207	227.805	2.832	0.382	0.288	0.449
03/05/2025	18:00:00	1.022	0.179	229.659	4.516	0.671	0.492	0.777
03/05/2025	20:00:00	0.846	0.147	238.478	3.602	0.557	0.398	0.637
03/05/2025	22:00:00	0.504	0.154	239.171	2.203	0.316	0.228	0.363
04/05/2025	00:00:00	0.163	0.036	229.545	0.728	0.077	0.058	0.091
04/05/2025	02:00:00	0.105	0.033	226.91	0.484	0.038	0.028	0.044
04/05/2025	04:00:00	0.134	0.027	227.964	0.599	0.06	0.041	0.067
04/05/2025	06:00:00	0.887	0.285	228.561	4.076	0.585	0.419	0.669
04/05/2025	08:00:00	0.423	0.07	232.964	1.842	0.256	0.191	0.299
04/05/2025	10:00:00	0.371	0.071	239.334	1.576	0.229	0.157	0.255
04/05/2025	12:00:00	0.778	0.142	229.674	3.441	0.523	0.354	0.578
04/05/2025	14:00:00	0.417	0.12	230.348	1.884	0.254	0.185	0.294
04/05/2025	16:00:00	0.541	0.14	234.253	2.386	0.343	0.246	0.393
04/05/2025	18:00:00	0.863	0.286	236.894	3.838	0.556	0.416	0.651
04/05/2025	20:00:00	0.802	0.281	231.0	3.678	0.522	0.379	0.602
04/05/2025	22:00:00	0.495	0.147	234.206	2.206	0.306	0.227	0.356
05/05/2025	00:00:00	0.146	0.035	238.236	0.631	0.069	0.047	0.076
